x0;x1;V;absolute;relative
0.01;0.99;2.4714225769042972;1.0011563581577574;0.9897625404933643;1.003727587262073;1.003727587262073
0.060000000000000005;0.94;2.485128021240234;1.0072807647872364;0.9340658627684636;1.0204161710294277;1.0204161710294277
0.11000000000000001;0.89;2.499594879150391;1.0137906694823506;0.8713623950858225;1.0339080395701834;-6.695210684087803
0.16000000000000003;0.84;2.5133003234863276;1.0204829727621119;0.7986784115394165;1.0444220566325673;-3.9363559407028954
0.21000000000000002;0.79;2.526244354248047;1.0271549174542691;0.7151915476912551;1.0521881929405603;-2.515358734248451
0.26;0.74;2.539949798583984;1.033524647424545;0.6189956789950211;1.0573153372781414;-1.6471281131134092
0.31;0.69;2.5528938293457024;1.0394579930973662;0.5076920017209333;1.0601728884011368;-1.0609508383052788
0.36;0.64;2.565837860107422;1.0447229806319547;0.38393879451822716;1.0609580116564152;-0.6383418747919771
0.41;0.5900000000000001;2.5780204772949222;1.0491995149643714;0.23301486147689998;1.0600124401839832;-0.3342768064773329
0.45999999999999996;0.54;2.5902030944824217;1.0526726977125247;0.05365962081658642;1.05753429358629;-0.08227977555176813
0.51;0.49;2.602385711669922;1.0549968647545407;-0.16255656829801068;1.0537941602368113;0.11975856588671409
0.56;0.43999999999999995;2.6145683288574224;1.0560471385941694;-0.4279872030709443;1.0490587402015954;0.2850620020946693
0.6100000000000001;0.3899999999999999;2.6259895324707028;1.0557855569549734;-0.7452093680379044;1.0436395033872246;0.4225299452164658
0.6600000000000001;0.33999999999999986;2.638172149658203;1.0539941776730817;-1.173003331263667;1.0376691612671314;0.5383369837425156
0.7100000000000002;0.2899999999999998;2.6495933532714844;1.0507350031955092;-1.7491038474614327;1.0314773748137658;0.636980743200354
0.7600000000000002;0.23999999999999977;2.6602531433105465;1.0459441252328627;-2.5680323431772765;1.0252557276858263;0.7185188929213784
0.8100000000000003;0.18999999999999972;2.6716743469238278;1.0394764865373163;-3.8267451919131834;1.019131099990111;0.7927764921311095
0.8600000000000003;0.13999999999999968;2.682334136962891;1.0314077865307267;-6.015814305380562;1.013336461338063;0.8575127564681415
0.9100000000000004;0.08999999999999964;2.692993927001953;1.0216780011742324;1.0216780011742324;1.0080014077446315;0.9142506811894466
0.9600000000000004;0.03999999999999959;2.703653717041016;1.0102917062074974;1.0102917062074974;1.003268430178572;0.9642205587947271
