Volume; a; Vcell;Qtrans1;freeV1; Uself1_kt;Qtrans2;freeV2; Uself2_kt;U12_kT;lnG;F; density
2;3.528042245486045E-10;1.8394582695787557E-28;7.051618342197411E+29;1.3663740151586621E-34;1.1403641196232228E+30;7.051618342197411E+29;1.3663740151586621E-34;1.1403641196232228E+30;-0;1.4574843070579082E+28;-57022340.342794724;697.70000007925;-36.15545729495711;
2.01;3.5338537916133394E-10;1.8485633607624319E-28;7.051618342197411E+29;1.3585150659483676E-34;1.1780667732436904E+30;7.051618342197411E+29;1.3585150659483676E-34;1.1780667732436904E+30;-0;1.4574843070579082E+28;-59100179.21645898;694.2288558002489;-37.350826966296616;
2.0199999999999996;3.5396459980644E-10;1.8576679989658865E-28;7.051618342197411E+29;1.4141430807738374E-34;1.2142651294328438E+30;7.051618342197411E+29;1.4141430807738374E-34;1.2142651294328438E+30;-0;1.4574843070579082E+28;-61121618.66752695;690.7920792863863;-38.4985026067552;
2.0299999999999994;3.545419024463088E-10;1.8667721864539844E-28;7.051618342197411E+29;1.4718712606983812E-34;1.2490115826101695E+30;7.051618342197411E+29;1.4718712606983812E-34;1.2490115826101695E+30;-0;1.4574843070579082E+28;-63062843.02196245;687.3891626396555;-39.60014539118365;
2.039999999999999;3.5511730283372146E-10;1.8758759254691634E-28;7.051618342197411E+29;1.597853804156527E-34;1.2823565865703443E+30;7.051618342197411E+29;1.597853804156527E-34;1.2823565865703443E+30;-0;1.4574843070579082E+28;-64951149.25596301;684.0196079208338;-40.65735496656086;
2.049999999999999;3.5569081651561915E-10;1.8849792182317679E-28;7.051618342197411E+29;1.593929820492967E-34;1.314348733305665E+30;7.051618342197411E+29;1.593929820492967E-34;1.314348733305665E+30;-0;1.4574843070579082E+28;-66715688.796830736;680.6829269065857;-41.671671951073726;
2.0599999999999987;3.562624588367819E-10;1.8940820669403711E-28;7.051618342197411E+29;1.7268084311959226E-34;1.3450348283087603E+30;7.051618342197411E+29;1.7268084311959226E-34;1.3450348283087603E+30;-0;1.4574843070579082E+28;-68456030.94368586;677.3786408536413;-42.64458032160364;
2.0699999999999985;3.568322449434245E-10;1.9031844737720953E-28;7.051618342197411E+29;1.725320870290985E-34;1.3744599625276764E+30;7.051618342197411E+29;1.725320870290985E-34;1.3744599625276764E+30;-0;1.4574843070579082E+28;-70079798.19685826;674.1062802698074;-43.57750969507596;
2.0799999999999983;3.574001897867114E-10;1.912286440882924E-28;7.051618342197411E+29;1.794725195188443E-34;1.402667581136155E+30;7.051618342197411E+29;1.794725195188443E-34;1.402667581136155E+30;-0;1.4574843070579082E+28;-71659746.96191603;670.8653846915872;-44.47183750883446;
2.089999999999998;3.5796630812619273E-10;1.9213879704080052E-28;7.051618342197411E+29;1.8667194880383907E-34;1.4296995492734366E+30;7.051618342197411E+29;1.8667194880383907E-34;1.4296995492734366E+30;-0;1.4574843070579082E+28;-73174737.03879768;667.6555024681825;-45.328891104934144;
2.099999999999998;3.5853061453316336E-10;1.9304890644619522E-28;7.051618342197411E+29;1.941395706222886E-34;1.4555962148996404E+30;7.051618342197411E+29;1.941395706222886E-34;1.4555962148996404E+30;-0;1.4574843070579082E+28;-74626996.81590651;664.4761905516674;-46.1499497229827;
2.1099999999999977;3.59093123393948E-10;1.9395897251391403E-28;7.051618342197411E+29;2.018849049422537E-34;1.4803964689052584E+30;7.051618342197411E+29;2.018849049422537E-34;1.4803964689052584E+30;-0;1.4574843070579082E+28;-76018674.24362536;661.3270142931287;-46.9362464059233;
2.1199999999999974;3.5965384891311345E-10;1.9486899545139947E-28;7.051618342197411E+29;2.174380351617785E-34;1.5041378026059693E+30;7.051618342197411E+29;2.174380351617785E-34;1.5041378026059693E+30;-0;1.4574843070579082E+28;-77372266.96440822;658.2075472445764;-47.68896982291837;
2.1299999999999972;3.602128051166098E-10;1.9577897546412696E-28;7.051618342197411E+29;2.1824848452113178E-34;1.5268563627471417E+30;7.051618342197411E+29;2.1824848452113178E-34;1.5268563627471417E+30;-0;1.4574843070579082E+28;-78628490.56932592;655.1173709664328;-48.409266013277694;
2.139999999999997;3.607700058548435E-10;1.966889127556333E-28;7.051618342197411E+29;2.268875011775328E-34;1.5485870041361005E+30;7.051618342197411E+29;2.268875011775328E-34;1.5485870041361005E+30;-0;1.4574843070579082E+28;-79850551.06377314;652.0560748404215;-49.09824005517417;
2.149999999999997;3.6132546480568307E-10;1.975988075275434E-28;7.051618342197411E+29;2.3584579959792516E-34;1.569363340013945E+30;7.051618342197411E+29;2.3584579959792516E-34;1.569363340013945E+30;-0;1.4574843070579082E+28;-81019878.0882403;649.0232558876754;-49.75695766269175;
2.1599999999999966;3.6187919547739977E-10;1.9850865997959734E-28;7.051618342197411E+29;2.530854528947157E-34;1.589217790273155E+30;7.051618342197411E+29;2.530854528947157E-34;1.589217790273155E+30;-0;1.4574843070579082E+28;-82156786.61519378;646.0185185918992;-50.3864467145736;
2.1699999999999964;3.624312112115446E-10;1.9941847030967633E-28;7.051618342197411E+29;2.6281955147977123E-34;1.6081816276216533E+30;7.051618342197411E+29;2.6281955147977123E-34;1.6081816276216533E+30;-0;1.4574843070579082E+28;-83225493.00538068;643.0414747274205;-50.98769871786241;
2.179999999999996;3.629815251857639E-10;2.0032823871382895E-28;7.051618342197411E+29;2.6475172877950966E-34;1.6262850217890003E+30;7.051618342197411E+29;2.6475172877950966E-34;1.6262850217890003E+30;-0;1.4574843070579082E+28;-84229051.30636035;640.0917431919736;-51.561670209465944;
